Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Smartphone Tycoon,2019-03-01,6.99,"100,000 .. 200,000",Roastery Games,Roastery Games,1.00E+05,2.00E+05,100.0K,200.0K
Templar Battleforce,2015-09-21,9.99,"100,000 .. 200,000",Trese Brothers,Trese Brothers,1.00E+05,2.00E+05,100.0K,200.0K
12 Labours of Hercules III: Girl Power,2015-08-07,1.49,"100,000 .. 200,000","Jetdogs Studios, Zoom Out Games",Jetdogs Studios,1.00E+05,2.00E+05,100.0K,200.0K
TransOcean: The Shipping Company,2014-09-23,24.99,"100,000 .. 200,000",Deck13 Hamburg,astragon Entertainment,1.00E+05,2.00E+05,100.0K,200.0K
Sheltered 2,2021-09-21,19.99,"100,000 .. 200,000",Unicube,Team17,1.00E+05,2.00E+05,100.0K,200.0K
Dust to the End,2021-08-11,11.99,"100,000 .. 200,000","Haojoy Game, Zjoy Game",2P Games,1.00E+05,2.00E+05,100.0K,200.0K
变量 Variables,2019-07-31,10.99,"100,000 .. 200,000",Asteroid Game Studio,Asteroid Game Studio,1.00E+05,2.00E+05,100.0K,200.0K
VAIL VR,2022-11-16,19.99,"100,000 .. 200,000",AEXLAB,AEXLAB,1.00E+05,2.00E+05,100.0K,200.0K
Defend Your Life: TD,2015-04-10,4.99,"100,000 .. 200,000",Alda Games,Alda Games,1.00E+05,2.00E+05,100.0K,200.0K
City Game Studio: a tycoon about game dev,2019-02-21,15.99,"100,000 .. 200,000",Binogure Studio,Binogure Studio,1.00E+05,2.00E+05,100.0K,200.0K
DemonCrawl,2019-11-05,14.99,"100,000 .. 200,000",Therefore Games,Therefore Games,1.00E+05,2.00E+05,100.0K,200.0K
NOBUNAGA'S AMBITION: Souzou,2014-08-01,12.49,"100,000 .. 200,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",1.00E+05,2.00E+05,100.0K,200.0K
Mirror Party,2021-12-02,1.99,"100,000 .. 200,000",KAGAMI Ⅱ WORKs,NIJICO,1.00E+05,2.00E+05,100.0K,200.0K
Executive Assault 2,2018-10-18,24.99,"100,000 .. 200,000",Hesketh Studios Ltd,Hesketh Studios Ltd,1.00E+05,2.00E+05,100.0K,200.0K
Crypto Mining Simulator,2021-04-24,9.99,"100,000 .. 200,000",Satosha Nakamoti,Satosha Nakamoti,1.00E+05,2.00E+05,100.0K,200.0K
Dungeonmans,2014-12-09,14.99,"100,000 .. 200,000",Adventurepro Games LLC,Adventurepro Games LLC,1.00E+05,2.00E+05,100.0K,200.0K
Egypt: Old Kingdom,2018-05-24,14.99,"100,000 .. 200,000",Clarus Victoria,Clarus Victoria,1.00E+05,2.00E+05,100.0K,200.0K
MageQuit,2019-10-10,14.99,"100,000 .. 200,000",Bowlcut Studios,Bowlcut Studios,1.00E+05,2.00E+05,100.0K,200.0K
KeeperRL,2015-03-31,19.99,"100,000 .. 200,000",Electric Succubi,Electric Succubi,1.00E+05,2.00E+05,100.0K,200.0K
I am not a Monster: First Contact,2018-09-27,2.19,"100,000 .. 200,000",Cheerdealers,Alawar Premium,1.00E+05,2.00E+05,100.0K,200.0K
Blood Bowl 3,2023-02-23,29.99,"100,000 .. 200,000",Cyanide Studio,Nacon,1.00E+05,2.00E+05,100.0K,200.0K
xiuzhen idle,2022-06-20,3.99,"100,000 .. 200,000",游戏养家工作室,跪求愿望,1.00E+05,2.00E+05,100.0K,200.0K
Fantasy Grounds Classic,2014-05-09,,"100,000 .. 200,000","SmiteWorks USA, LLC","SmiteWorks USA, LLC",1.00E+05,2.00E+05,100.0K,200.0K
Beholder 3,2022-03-03,6.59,"100,000 .. 200,000",Paintbucket Games,Alawar Premium,1.00E+05,2.00E+05,100.0K,200.0K
Siege Survival: Gloria Victis,2021-05-18,24.99,"100,000 .. 200,000",Black Eye Games,Ravenscourt,1.00E+05,2.00E+05,100.0K,200.0K
WE ARE FOOTBALL,2021-06-10,24.99,"100,000 .. 200,000",Winning Streak Games,THQ Nordic,1.00E+05,2.00E+05,100.0K,200.0K
Astro Colony,2022-11-07,19.99,"100,000 .. 200,000",Terad Games,Terad Games,1.00E+05,2.00E+05,100.0K,200.0K
Rebel Cops,2019-09-17,9.99,"100,000 .. 200,000",Weappy Studio,THQ Nordic,1.00E+05,2.00E+05,100.0K,200.0K
Rogue Lords,2021-09-30,24.99,"100,000 .. 200,000","Leikir Studio, Cyanide Studio",Nacon,1.00E+05,2.00E+05,100.0K,200.0K
RIOT: Civil Unrest,2019-02-12,16.99,"100,000 .. 200,000","Leonard Menchiari, IV Productions",Merge Games,1.00E+05,2.00E+05,100.0K,200.0K
Deadly Days,2019-09-19,2.39,"100,000 .. 200,000",Pixelsplit,"Assemble Entertainment, WhisperGames",1.00E+05,2.00E+05,100.0K,200.0K
Wall World,2023-04-05,4.99,"100,000 .. 200,000",Alawar Premium,Alawar Premium,1.00E+05,2.00E+05,100.0K,200.0K
川建国同志想要连任/Comrade Trump's Re-election,2020-09-10,2.99,"100,000 .. 200,000",YEARS,七彩绘色游戏,1.00E+05,2.00E+05,100.0K,200.0K
巅峰骑士团,2019-08-15,8.99,"100,000 .. 200,000",熊窝dodox,"熊窝dodox, RuiXiao",1.00E+05,2.00E+05,100.0K,200.0K
Disciples III: Reincarnation,2014-02-14,9.99,"100,000 .. 200,000",Akella,Kalypso Media Digital,1.00E+05,2.00E+05,100.0K,200.0K
First Strike: Classic,2017-05-30,11.99,"100,000 .. 200,000",Blindflug Studios AG,Blindflug Studios AG,1.00E+05,2.00E+05,100.0K,200.0K
Iron Marines,2019-05-15,7.49,"100,000 .. 200,000",Ironhide Game Studio,Ironhide Game Studio,1.00E+05,2.00E+05,100.0K,200.0K
Sneak Thief,2016-08-06,14.99,"100,000 .. 200,000",Nicholas Rizzo,Nicholas Rizzo,1.00E+05,2.00E+05,100.0K,200.0K
Conan Unconquered,2019-05-29,19.99,"100,000 .. 200,000",Petroglyph,Funcom,1.00E+05,2.00E+05,100.0K,200.0K
Ascension: Deckbuilding Game,2014-12-16,12.99,"100,000 .. 200,000","Playdek, Inc.","Playdek, Inc.",1.00E+05,2.00E+05,100.0K,200.0K
Merchant of the Skies,2020-04-17,14.99,"100,000 .. 200,000",Coldwild Games,Coldwild Games,1.00E+05,2.00E+05,100.0K,200.0K
Grim Nights,2018-10-12,2.0,"100,000 .. 200,000",Edym Pixels,Edym Pixels,1.00E+05,2.00E+05,100.0K,200.0K
No Time to Relax,2019-02-28,13.99,"100,000 .. 200,000",Porcelain Fortress,Porcelain Fortress,1.00E+05,2.00E+05,100.0K,200.0K
RollerCoaster Tycoon 3: Complete Edition,2020-09-24,6.99,"100,000 .. 200,000","Frontier Developments, Aspyr (Mac)","Frontier Foundry, Aspyr (Mac)",1.00E+05,2.00E+05,100.0K,200.0K
Ultimate Zombie Defense,2020-12-08,4.99,"100,000 .. 200,000",Terror Dog Studio,Terror Dog Studio,1.00E+05,2.00E+05,100.0K,200.0K
EMERGENCY 20,2017-10-31,29.99,"100,000 .. 200,000",Sixteen Tons Entertainment,Sixteen Tons Entertainment,1.00E+05,2.00E+05,100.0K,200.0K
Space Crew: Legendary Edition,2020-10-15,8.49,"100,000 .. 200,000",Runner Duck,Curve Games,1.00E+05,2.00E+05,100.0K,200.0K
Executive Assault,2015-07-17,12.99,"100,000 .. 200,000",Hesketh Studios Ltd,Hesketh Studios Ltd,1.00E+05,2.00E+05,100.0K,200.0K
A Perfect Day,2022-02-24,19.99,"100,000 .. 200,000",Perfect Day Studio,Perfect Day Studio,1.00E+05,2.00E+05,100.0K,200.0K
SUPER DRAGON BALL HEROES WORLD MISSION,2019-04-04,59.99,"100,000 .. 200,000","Dimps Corporation, SAFARI GAMES Co., Ltd.",BANDAI NAMCO Entertainment,1.00E+05,2.00E+05,100.0K,200.0K
The House of Da Vinci 2,2020-05-28,19.99,"100,000 .. 200,000",Blue Brain Games,Blue Brain Games,1.00E+05,2.00E+05,100.0K,200.0K
Bardbarian,2014-04-01,7.99,"100,000 .. 200,000",TreeFortress Games,TreeFortress Games,1.00E+05,2.00E+05,100.0K,200.0K
Chess Ultra,2017-06-21,12.99,"100,000 .. 200,000",Ripstone,Ripstone,1.00E+05,2.00E+05,100.0K,200.0K
Dominions 4: Thrones of Ascension,2013-12-05,12.24,"100,000 .. 200,000",Illwinter Game Design,Illwinter Game Design,1.00E+05,2.00E+05,100.0K,200.0K
Agarest: Generations of War,2014-02-04,14.99,"100,000 .. 200,000",Idea Factory,Ghostlight LTD,1.00E+05,2.00E+05,100.0K,200.0K
上帝之城 I：监狱帝国 [City of God I - Prison Empire],2018-07-09,18.99,"100,000 .. 200,000",Pixel Gangsta Studio,"Pixel Gangsta Studio, Flying Interactive",1.00E+05,2.00E+05,100.0K,200.0K
挂机神话,2023-04-06,1.77,"100,000 .. 200,000",摸鱼猫工作室,摸鱼猫工作室,1.00E+05,2.00E+05,100.0K,200.0K
Sentinels of the Multiverse,2014-12-22,9.99,"100,000 .. 200,000",Handelabra Games Inc.,Handelabra Games Inc.,1.00E+05,2.00E+05,100.0K,200.0K
Unholy Heights,2013-10-04,3.99,"100,000 .. 200,000",Petit Depotto,PLAYISM,1.00E+05,2.00E+05,100.0K,200.0K
Vivid Knight,2021-05-26,14.99,"100,000 .. 200,000","Asobism.Co.,Ltd","Asobism.Co.,Ltd",1.00E+05,2.00E+05,100.0K,200.0K
Farm Manager 2021,2021-05-06,19.99,"100,000 .. 200,000",Cleversan Games,"PlayWay S.A., Sim Farm S.A.",1.00E+05,2.00E+05,100.0K,200.0K
Force of Nature 2: Ghost Keeper,2021-05-27,15.99,"100,000 .. 200,000",A.Y.std,Crytivo,1.00E+05,2.00E+05,100.0K,200.0K
Battle of Empires : 1914-1918,2015-07-22,8.99,"100,000 .. 200,000",Great War Team,Best Way Soft,1.00E+05,2.00E+05,100.0K,200.0K
SanctuaryRPG: Black Edition,2015-02-13,7.99,"100,000 .. 200,000",Black Shell Media,Plug In Digital,1.00E+05,2.00E+05,100.0K,200.0K
Seek Girl Ⅳ,2020-01-09,0.99,"100,000 .. 200,000",DSGame,DSGame,1.00E+05,2.00E+05,100.0K,200.0K
Emily Wants To Play,2015-12-10,4.99,"100,000 .. 200,000",Shawn Hitchcock,Hitchcock Games,1.00E+05,2.00E+05,100.0K,200.0K
Necromunda: Underhive Wars,2020-09-07,19.99,"100,000 .. 200,000",Rogue Factor,Focus Entertainment,1.00E+05,2.00E+05,100.0K,200.0K
Retirement Simulator,2022-04-19,13.99,"100,000 .. 200,000",DoubleThink Studio,DoubleThink Studio,1.00E+05,2.00E+05,100.0K,200.0K
Blood Code,2015-12-28,9.99,"100,000 .. 200,000","ZiX Solutions, Weixi Studio",ZiX Solutions,1.00E+05,2.00E+05,100.0K,200.0K
Founders' Fortune,2020-12-18,21.99,"100,000 .. 200,000",Dionic Software,Dionic Software,1.00E+05,2.00E+05,100.0K,200.0K
Prehistoric Kingdom,2022-04-27,29.99,"100,000 .. 200,000",Blue Meridian,Crytivo,1.00E+05,2.00E+05,100.0K,200.0K
Rise of Liberty,2019-05-30,3.99,"100,000 .. 200,000",Sandstorm Studios Inc.,Sandstorm Studios Inc.,1.00E+05,2.00E+05,100.0K,200.0K
Basement,2019-11-10,19.99,"100,000 .. 200,000",Halfbus,Halfbus,1.00E+05,2.00E+05,100.0K,200.0K
Thea 2: The Shattering,2019-05-13,24.99,"100,000 .. 200,000","MuHa Games, Eerie Forest Studio",MuHa Games,1.00E+05,2.00E+05,100.0K,200.0K
Patron,2021-08-10,19.99,"100,000 .. 200,000",Overseer Games,Overseer Games,1.00E+05,2.00E+05,100.0K,200.0K
Bio Inc. Redemption,2018-03-08,7.79,"100,000 .. 200,000",DryGin Studios,DryGin Studios,1.00E+05,2.00E+05,100.0K,200.0K
Automation Empire,2019-11-20,29.99,"100,000 .. 200,000",DOG HOGGLER,DOG HOGGLER,1.00E+05,2.00E+05,100.0K,200.0K
Stronghold Legends: Steam Edition,2016-09-15,14.99,"100,000 .. 200,000",FireFly Studios,FireFly Studios,1.00E+05,2.00E+05,100.0K,200.0K
Swords and Sandals Classic Collection,2019-04-18,9.99,"100,000 .. 200,000",Whiskeybarrel Studios,eGames.com,1.00E+05,2.00E+05,100.0K,200.0K
Pharaoh: A New Era,2023-02-15,22.99,"100,000 .. 200,000",Triskell Interactive,Dotemu,1.00E+05,2.00E+05,100.0K,200.0K
Through the Ages,2018-03-26,15.99,"100,000 .. 200,000",CGE Digital,CGE Digital,1.00E+05,2.00E+05,100.0K,200.0K
A Total War Saga: TROY,2021-09-02,49.99,"100,000 .. 200,000","CREATIVE ASSEMBLY, Feral Interactive (Mac)","SEGA, Feral Interactive (Mac)",1.00E+05,2.00E+05,100.0K,200.0K
CaseCracker,2022-12-19,9.99,"100,000 .. 200,000",BlackRobe,IndieArk,1.00E+05,2.00E+05,100.0K,200.0K
神都不良探 Underdog Detective,2022-04-27,7.99,"100,000 .. 200,000",天津芸芸科技有限公司,天津芸芸科技有限公司,1.00E+05,2.00E+05,100.0K,200.0K
NEBULOUS: Fleet Command,2022-02-11,19.99,"100,000 .. 200,000",Eridanus Industries,Hooded Horse,1.00E+05,2.00E+05,100.0K,200.0K
英雄群侠传II,2019-07-15,19.99,"100,000 .. 200,000",熊窝dodox,"熊窝dodox, RuiXiao",1.00E+05,2.00E+05,100.0K,200.0K
The Immortal Mayor,2021-07-14,19.99,"100,000 .. 200,000",Star Chess Studio,Yooreka Studio,1.00E+05,2.00E+05,100.0K,200.0K
Out of Space,2020-02-26,14.99,"100,000 .. 200,000",Behold Studios,Behold Studios,1.00E+05,2.00E+05,100.0K,200.0K
At Dead Of Night,2020-11-19,14.99,"100,000 .. 200,000",Baggy Cat Ltd.,Baggy Cat Ltd.,1.00E+05,2.00E+05,100.0K,200.0K
Another Brick in The Mall,2020-04-30,16.99,"100,000 .. 200,000",The Quadsphere,The Quadsphere,1.00E+05,2.00E+05,100.0K,200.0K
CHANGE: A Homeless Survival Experience,2020-05-01,18.99,"100,000 .. 200,000",Delve Interactive,Delve Interactive,1.00E+05,2.00E+05,100.0K,200.0K
Farm Manager 2018,2018-04-06,19.99,"100,000 .. 200,000",Cleversan Games,"PlayWay S.A., Sim Farm S.A.",1.00E+05,2.00E+05,100.0K,200.0K
Monument Valley: Panoramic Edition,2022-07-12,7.99,"100,000 .. 200,000",ustwo games,ustwo games,1.00E+05,2.00E+05,100.0K,200.0K
Growing Up,2021-10-13,14.99,"100,000 .. 200,000",Vile Monarch,Vile Monarch,1.00E+05,2.00E+05,100.0K,200.0K
Medieval Kingdom Wars,2019-01-03,19.99,"100,000 .. 200,000",Reverie World Studios,Reverie World Studios,1.00E+05,2.00E+05,100.0K,200.0K
The Game of Life 2,2020-12-11,12.49,"100,000 .. 200,000",Marmalade Game Studio Ltd,Marmalade Game Studio Ltd,1.00E+05,2.00E+05,100.0K,200.0K
SuperPower 2 Steam Edition,2014-04-18,9.99,"100,000 .. 200,000",GolemLabs,THQ Nordic,1.00E+05,2.00E+05,100.0K,200.0K
Achievement Clicker,2017-11-17,0.99,"100,000 .. 200,000",OfficialAndy,MGG Studio,1.00E+05,2.00E+05,100.0K,200.0K
Welcome to the Game II,2018-04-03,9.99,"100,000 .. 200,000",Reflect Studios,Reflect Studios,1.00E+05,2.00E+05,100.0K,200.0K
Element TD 2 - Tower Defense,2021-04-02,14.99,"100,000 .. 200,000",Element Studios,Element Studios,1.00E+05,2.00E+05,100.0K,200.0K
FortressCraft Evolved!,2015-11-09,12.99,"100,000 .. 200,000",ProjectorGames,Digital Tribe,1.00E+05,2.00E+05,100.0K,200.0K
Mashinky,2018-10-06,24.99,"100,000 .. 200,000",Jan Zelený,Jan Zelený,1.00E+05,2.00E+05,100.0K,200.0K
Sudoku Universe / 数独宇宙,2017-12-18,1.99,"100,000 .. 200,000",Konstructors,Hook Games,1.00E+05,2.00E+05,100.0K,200.0K
Yi Xian: The Cultivation Card Game,2022-12-06,7.19,"100,000 .. 200,000",墨日工作室,Gamera Games,1.00E+05,2.00E+05,100.0K,200.0K
Disciples: Liberation,2021-10-21,9.99,"100,000 .. 200,000",Frima Studio,Kalypso Media,1.00E+05,2.00E+05,100.0K,200.0K
Hexcells Plus,2014-02-19,2.99,"100,000 .. 200,000",Matthew Brown,Matthew Brown,1.00E+05,2.00E+05,100.0K,200.0K
Romance of the Three Kingdoms XI with Power Up Kit,2018-01-16,39.99,"100,000 .. 200,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",1.00E+05,2.00E+05,100.0K,200.0K
Survivalist: Invisible Strain,2020-06-01,6.99,"100,000 .. 200,000",Bob,Ginormocorp Holdings Ltd,1.00E+05,2.00E+05,100.0K,200.0K
Baldi's Basics Plus,2020-06-11,9.99,"100,000 .. 200,000",Basically Games,"Basically Games, LLC",1.00E+05,2.00E+05,100.0K,200.0K
Easy Red 2,2020-11-10,8.99,"100,000 .. 200,000",Marco Amadei,Corvostudio di Amadei Marco,1.00E+05,2.00E+05,100.0K,200.0K
Songs of Syx,2020-09-21,24.99,"100,000 .. 200,000",Gamatron AB,Gamatron AB,1.00E+05,2.00E+05,100.0K,200.0K
EmergeNYC,2016-11-03,24.99,"100,000 .. 200,000",FlipSwitch Games,FlipSwitch Games,1.00E+05,2.00E+05,100.0K,200.0K
Root,2020-09-24,14.99,"100,000 .. 200,000",Dire Wolf,Dire Wolf,1.00E+05,2.00E+05,100.0K,200.0K
Ultimate Admiral: Dreadnoughts,2023-01-25,34.99,"100,000 .. 200,000",Game-Labs,Game-Labs,1.00E+05,2.00E+05,100.0K,200.0K
Blackthorn Arena,2020-01-17,19.99,"100,000 .. 200,000",PersonaeGame Studio,PersonaeGame Studio,1.00E+05,2.00E+05,100.0K,200.0K
Farmer's Dynasty,2019-11-21,7.49,"100,000 .. 200,000",UMEO Studios,Toplitz Productions,1.00E+05,2.00E+05,100.0K,200.0K
Bounty game,2022-12-23,,"100,000 .. 200,000",survivance,Tuborg entertainment,1.00E+05,2.00E+05,100.0K,200.0K
The Jackbox Party Pack 4,2017-10-18,24.99,"100,000 .. 200,000","Jackbox Games, Inc.","Jackbox Games, Inc.",1.00E+05,2.00E+05,100.0K,200.0K
Surviving the Aftermath,2021-11-16,29.99,"100,000 .. 200,000",Iceflake Studios,Paradox Interactive,1.00E+05,2.00E+05,100.0K,200.0K
Stranded: Alien Dawn,2022-10-12,29.99,"100,000 .. 200,000",Haemimont Games,Frontier Foundry,1.00E+05,2.00E+05,100.0K,200.0K
Disgaea 5 Complete,2018-10-22,39.99,"100,000 .. 200,000","Nippon Ichi Software, Inc.","NIS America, Inc.",1.00E+05,2.00E+05,100.0K,200.0K
Star Traders: Frontiers,2018-07-31,8.99,"100,000 .. 200,000",Trese Brothers,Trese Brothers,1.00E+05,2.00E+05,100.0K,200.0K
12 Labours of Hercules,2015-03-23,2.99,"100,000 .. 200,000","Jetdogs Studios, Zoom Out Games",Jetdogs Studios,1.00E+05,2.00E+05,100.0K,200.0K
Scythe: Digital Edition,2018-09-05,19.99,"100,000 .. 200,000",The Knights of Unity,The Knights of Unity,1.00E+05,2.00E+05,100.0K,200.0K
Ultimate Epic Battle Simulator 2,2022-05-12,19.99,"100,000 .. 200,000",Brilliant Game Studios,Brilliant Game Studios,1.00E+05,2.00E+05,100.0K,200.0K
Captain of Industry,2022-05-31,29.99,"100,000 .. 200,000",MaFi Games,MaFi Games,1.00E+05,2.00E+05,100.0K,200.0K
Axis & Allies 1942 Online,2021-11-09,19.99,"100,000 .. 200,000",Beamdog,Beamdog,1.00E+05,2.00E+05,100.0K,200.0K
SCP: 5K,2022-02-22,19.99,"100,000 .. 200,000",Affray Interactive,SCP.GAMES,1.00E+05,2.00E+05,100.0K,200.0K
Warpips,2022-04-21,16.99,"100,000 .. 200,000",Skirmish Mode Games,Daedalic Entertainment,1.00E+05,2.00E+05,100.0K,200.0K
M.A.S.S. Builder,2019-09-13,24.99,"100,000 .. 200,000",Vermillion Digital,Sekai Project,1.00E+05,2.00E+05,100.0K,200.0K
The Wandering Village,2022-09-14,24.99,"100,000 .. 200,000",Stray Fawn Studio,"Stray Fawn Publishing, WhisperGames",1.00E+05,2.00E+05,100.0K,200.0K
Hyperdimension Neptunia Re;Birth3 V Generation,2015-10-30,14.99,"100,000 .. 200,000","Idea Factory, Compile Heart, Felistella","Idea Factory, Idea Factory International",1.00E+05,2.00E+05,100.0K,200.0K
"Warhammer 40,000: Battlesector",2021-07-22,39.99,"100,000 .. 200,000",Black Lab Games,Slitherine Ltd.,1.00E+05,2.00E+05,100.0K,200.0K
Legend Creatures(传奇生物),2020-03-31,4.99,"100,000 .. 200,000",HideChara,HideChara,1.00E+05,2.00E+05,100.0K,200.0K
Cold Waters,2017-06-05,39.99,"100,000 .. 200,000",Killerfish Games,Killerfish Games,1.00E+05,2.00E+05,100.0K,200.0K
We Who Are About To Die,2022-11-14,21.99,"100,000 .. 200,000",Jordy Lakiere,Jordy Lakiere,1.00E+05,2.00E+05,100.0K,200.0K
Ring of Pain,2020-10-15,19.99,"100,000 .. 200,000","Simon Boxer, Twice Different",Humble Games,1.00E+05,2.00E+05,100.0K,200.0K
Factory Town,2021-11-17,19.99,"100,000 .. 200,000",Erik Asmussen,Erik Asmussen,1.00E+05,2.00E+05,100.0K,200.0K
Diplomacy is Not an Option,2022-02-09,19.99,"100,000 .. 200,000",Door 407,Door 407,1.00E+05,2.00E+05,100.0K,200.0K
The Stronghold Collection,2009-10-27,24.99,"100,000 .. 200,000",FireFly Studios,FireFly Studios,1.00E+05,2.00E+05,100.0K,200.0K
Hexcells Infinite,2014-09-01,4.99,"100,000 .. 200,000",Matthew Brown,Matthew Brown,1.00E+05,2.00E+05,100.0K,200.0K
Seek Girl:Fog Ⅰ,2020-08-28,3.99,"100,000 .. 200,000",DSGame,DSGame,1.00E+05,2.00E+05,100.0K,200.0K
RUSSIAPHOBIA,2020-12-25,0.99,"100,000 .. 200,000",European Flameworms,Union Onion,1.00E+05,2.00E+05,100.0K,200.0K
Animal Revolt Battle Simulator,2022-04-15,14.99,"100,000 .. 200,000",VDimension,"VDimension, Yodo1 Ltd.",1.00E+05,2.00E+05,100.0K,200.0K
Rogue: Genesia,2022-09-19,4.99,"100,000 .. 200,000",Huard Ouadi,iolaCorp Studio,1.00E+05,2.00E+05,100.0K,200.0K
Moncage,2021-11-15,14.99,"100,000 .. 200,000",Optillusion,XD,1.00E+05,2.00E+05,100.0K,200.0K
Rebel Inc: Escalation,2021-10-13,14.99,"100,000 .. 200,000",Ndemic Creations,Ndemic Creations,1.00E+05,2.00E+05,100.0K,200.0K
WARNO,2022-01-20,39.99,"100,000 .. 200,000",Eugen Systems,Eugen Systems,1.00E+05,2.00E+05,100.0K,200.0K
Songs of Conquest,2022-05-10,17.99,"100,000 .. 200,000",Lavapotion,Coffee Stain Publishing,1.00E+05,2.00E+05,100.0K,200.0K
Beyond The Wire,2022-08-31,34.99,"100,000 .. 200,000",Redstone Interactive,Offworld Industries,1.00E+05,2.00E+05,100.0K,200.0K
Fantasy Girl,2019-06-20,0.99,"100,000 .. 200,000",Inverse Game,Inverse Game,1.00E+05,2.00E+05,100.0K,200.0K
War for the Overworld,2015-04-02,29.99,"100,000 .. 200,000",Brightrock Games,Brightrock Games,1.00E+05,2.00E+05,100.0K,200.0K
Fear in The Modern House - CH3,2021-10-08,2.99,"100,000 .. 200,000",Samuka Gomes,Samuka Gomes,1.00E+05,2.00E+05,100.0K,200.0K
Tactical Vanguard Saga,2021-07-20,4.99,"100,000 .. 200,000",Blacc Ski Weekend Industries,Blacc Ski Weekend Industries,1.00E+05,2.00E+05,100.0K,200.0K
Squares,2000-08-16,0.99,"100,000 .. 200,000",Jason Swisher,Jason Swisher,1.00E+05,2.00E+05,100.0K,200.0K
Stack Defense,2020-12-22,9.99,"100,000 .. 200,000",Area 1,Area 1,1.00E+05,2.00E+05,100.0K,200.0K
Dragon Hunters,2021-12-03,19.99,"100,000 .. 200,000",Sigonheart Games LLC,Sigonheart Games LLC,1.00E+05,2.00E+05,100.0K,200.0K
执剑九霄,2022-03-24,3.5,"100,000 .. 200,000",K.Kaiser's Game Studio,K.Kaiser's Game Studio,1.00E+05,2.00E+05,100.0K,200.0K
Explosiver,2022-03-04,4.99,"100,000 .. 200,000",GamesBraz,GamesBraz,1.00E+05,2.00E+05,100.0K,200.0K
Miasma 2: Freedom Uprising,2021-12-03,2.99,"100,000 .. 200,000",ESP Games,David Addis,1.00E+05,2.00E+05,100.0K,200.0K
Delphyq,2021-10-19,14.99,"100,000 .. 200,000",Dusk Wave Arts LLC,Dusk Wave Arts LLC,1.00E+05,2.00E+05,100.0K,200.0K
Sleeper Cell,2021-01-25,,"100,000 .. 200,000",Novice Entertainment Limited,Novice Entertainment Limited,1.00E+05,2.00E+05,100.0K,200.0K
Station-Z,2022-12-22,0.99,"100,000 .. 200,000",RadicalSite Inc.,RadicalSite Inc.,1.00E+05,2.00E+05,100.0K,200.0K
Impossible Mission II,1988-06-01,4.99,"100,000 .. 200,000","Epyx, Inc.",Pixel Games UK,1.00E+05,2.00E+05,100.0K,200.0K
Shankaram: CODE REBORN,2021-12-20,8.99,"100,000 .. 200,000","Gloac Games, Gloac",Gloac,1.00E+05,2.00E+05,100.0K,200.0K
Liege Dragon,2020-08-30,14.99,"100,000 .. 200,000",Exe Create Inc.,KEMCO,1.00E+05,2.00E+05,100.0K,200.0K
Su Hack,2018-11-02,3.99,"100,000 .. 200,000",Eric L.,EL TECH,1.00E+05,2.00E+05,100.0K,200.0K
Legacy,2023-02-03,4.99,"100,000 .. 200,000",Firedanger Studio,Firedanger Studio,1.00E+05,2.00E+05,100.0K,200.0K
Space Empires I,1995-01-01,1.99,"100,000 .. 200,000",Malfador Machinations,Strategy First,1.00E+05,2.00E+05,100.0K,200.0K
Space Empires II,1995-01-01,2.99,"100,000 .. 200,000",Malfador Machinations,Strategy First,1.00E+05,2.00E+05,100.0K,200.0K
King's Table - The Legend of Ragnarok,2017-10-25,4.99,"100,000 .. 200,000",Imagitec,Ziggurat,1.00E+05,2.00E+05,100.0K,200.0K
Gladihaters,2022-02-21,11.99,"100,000 .. 200,000",Aden Interactive,Aden Interactive,1.00E+05,2.00E+05,100.0K,200.0K
ZombieWave-UnlimitedChallenges,2020-12-20,1.99,"100,000 .. 200,000",AlloyStove,AlloyStove,1.00E+05,2.00E+05,100.0K,200.0K
Dungeon Crawler,2022-02-25,5.99,"100,000 .. 200,000",Jinxi,Jinxi,1.00E+05,2.00E+05,100.0K,200.0K
Coldage,2022-07-01,13.99,"100,000 .. 200,000",Roosterlandia,Roosterlandia,1.00E+05,2.00E+05,100.0K,200.0K
Space Voyage: The Puzzle Game,2022-12-20,4.99,"100,000 .. 200,000",a1creator,a1creator,1.00E+05,2.00E+05,100.0K,200.0K
